Va,Vb,Vc,Ia,Ib,Ic,Distance,Resistance,Label
14458.1282888296,14471.3988653798,14471.3898875258,29.5206434917717,6.0323983656906,6.03319945429064,65,50.0,1
14458.1282888296,14471.3988653798,14471.3898875258,29.5206434917717,6.0323983656906,6.03319945429064,65,80.0,1
14458.1282888296,14471.3988653798,14471.3898875258,29.5206434917717,6.0323983656906,6.03319945429064,65,100.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,0.001,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,1.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,5.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,10.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,20.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,50.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,80.0,1
14458.8734597054,14471.3988644994,14471.3897951095,27.7459408496642,6.03294616090356,6.03370848969328,70,100.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,0.001,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,1.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,5.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,10.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,20.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,50.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,80.0,1
14459.540800016,14471.3993891991,14471.3902952015,26.1830367125999,6.0333474635134,6.03407974274219,75,100.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,0.001,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,1.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,5.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,10.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,20.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,50.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,80.0,1
14460.1388831135,14471.3986817047,14471.3893657946,24.7967363194615,6.03352390159752,6.03422973684028,80,100.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,0.001,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,1.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,5.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,10.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,20.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,50.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,80.0,1
14460.6789466752,14471.3979035205,14471.3884895343,23.5592322737841,6.03350763800106,6.0341912948124,85,100.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,0.001,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,1.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,5.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,10.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,20.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,50.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,80.0,1
14461.1690025712,14471.3966949303,14471.3871944794,22.4483007793828,6.03332308898966,6.03398907622721,90,100.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,0.001,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,1.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,5.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,10.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,20.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,50.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,80.0,1
14461.61571365,14471.3951248362,14471.385536896,21.445903219423,6.03300088354794,6.03365189317205,95,100.0,1
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,0.001,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,1.0,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,5.0,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,10.0,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,20.0,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,50.0,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,80.0,3
14427.0642741787,14471.8725451607,14471.8529246179,143.170607631906,6.06769294640262,6.06850256058353,5,100.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,0.001,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,1.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,5.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,10.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,20.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,50.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,80.0,3
14433.1605056323,14471.6111431513,14471.59789646,107.818697436014,6.05211953413967,6.05321157523085,10,100.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,0.001,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,1.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,5.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,10.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,20.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,50.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,80.0,3
14438.3612342268,14471.4951256572,14471.4848405117,86.5437944752811,6.04231241565278,6.04351226070968,15,100.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,0.001,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,1.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,5.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,10.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,20.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,50.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,80.0,3
14442.5369126634,14471.4292392183,14471.4202588575,72.3191820829001,6.03507547225452,6.03630774903387,20,100.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,0.001,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,1.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,5.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,10.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,20.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,50.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,80.0,3
14445.819456934,14471.4035812553,14471.3946672684,62.1375213537401,6.03166411741816,6.03280455638881,25,100.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,0.001,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,1.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,5.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,10.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,20.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,50.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,80.0,3
14448.4466157443,14471.4042366715,14471.3958030001,54.49142102159,6.03137199874084,6.03248949896967,30,100.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,0.001,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,1.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,5.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,10.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,20.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,50.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,80.0,3
14450.6133564068,14471.3996406662,14471.3911209107,48.5408783066264,6.03074863336078,6.03184134548351,35,100.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,0.001,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,1.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,5.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,10.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,20.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,50.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,80.0,3
14452.4102121907,14471.3968112947,14471.3883909282,43.7796926674538,6.03041866644335,6.03146917712486,40,100.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,0.001,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,1.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,5.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,10.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,20.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,50.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,80.0,3
14453.9226391727,14471.3957807358,14471.3873830337,39.8852570506791,6.03035642206342,6.03136166076718,45,100.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,0.001,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,1.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,5.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,10.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,20.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,50.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,80.0,3
14455.2105209295,14471.3958144804,14471.3873813176,36.6418813324606,6.03056988415952,6.0315269814013,50,100.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,0.001,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,1.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,5.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,10.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,20.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,50.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,80.0,3
14456.3189533202,14471.3965726494,14471.3880536114,33.8999467894745,6.03105422890699,6.03196090735706,55,100.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,0.001,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,1.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,5.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,10.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,20.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,50.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,80.0,3
14457.2828789371,14471.3977504762,14471.3891304169,31.5524419068869,6.03171431639113,6.03257120628217,60,100.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,0.001,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,1.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,5.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,10.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,20.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,50.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,80.0,3
14458.1282124429,14471.3988651476,14471.3898872956,29.5208176702389,6.03239833286973,6.03319942764064,65,100.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,0.001,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,1.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,5.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,10.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,20.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,50.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,80.0,3
14458.8733919316,14471.3988643789,14471.3897949837,27.7460934462617,6.03294612102119,6.03370845558988,70,100.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,0.001,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,1.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,5.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,10.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,20.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,50.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,80.0,3
14459.5407389561,14471.3993889435,14471.3902948942,26.183171437323,6.03334740939224,6.03407969247778,75,100.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,0.001,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,1.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,5.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,10.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,20.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,50.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,80.0,3
14460.1388315604,14471.3986819163,14471.3893659444,24.7968565204512,6.03352399467497,6.03422983152334,80,100.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,0.001,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,1.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,5.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,10.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,20.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,50.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,80.0,3
14460.6788997366,14471.3979037208,14471.3884896736,23.5593397738685,6.03350772320701,6.03419138128793,85,100.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,0.001,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,1.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,5.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,10.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,20.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,50.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,80.0,3
14461.1689596603,14471.3966951089,14471.3871946007,22.4483974423493,6.03332316476777,6.03398915305376,90,100.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,0.001,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,1.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,5.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,10.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,20.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,50.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,80.0,3
14461.6156742946,14471.3951249922,14471.385536998,21.4459905628291,6.03300095013168,6.03365196054293,95,100.0,3
